   9.0000000e+00   1.0000000e+01   1.7900000e+02             NaN   1.0000000e+01   8.0000000e+00   1.2000000e+01   1.0000000e+00   9.0000000e+00             NaN             NaN   8.9000000e+01             NaN   1.0000000e+00   1.0000000e+00             NaN   2.0000000e+00   7.0000000e+00   3.0000000e+00   2.0000000e+00   1.7000000e+01   9.0000000e+00             NaN   3.7000000e+01   5.7000000e+01   6.1000000e+01   9.1000000e+01             NaN             NaN   3.2000000e+01   5.0000000e+00   1.9000000e+01   1.0000000e+00   4.5000000e+01   1.5000000e+01   1.2000000e+01   1.1000000e+01             NaN             NaN   1.3000000e+01   1.0000000e+00             NaN   4.6000000e+01   3.7000000e+01   1.2000000e+01   1.9000000e+01   8.0000000e+01             NaN   4.3000000e+01   9.0000000e+00   7.0000000e+00             NaN   1.6500000e+02             NaN   3.0000000e+00   3.0000000e+00             NaN
   6.0000000e+00   6.0000000e+00   1.4000000e+02             NaN   8.0000000e+00   1.1000000e+01   6.0000000e+00   1.0000000e+00             NaN             NaN             NaN   8.1000000e+01   1.4000000e+01   2.0000000e+00   2.0000000e+00             NaN   3.0000000e+00   9.0000000e+00   4.0000000e+00   5.0000000e+00   6.0000000e+00   1.4000000e+01             NaN   1.0000000e+01   1.6000000e+01   2.4000000e+01   1.2000000e+01             NaN             NaN   8.0000000e+00   5.0000000e+00   1.8000000e+01   1.0000000e+00   2.6000000e+01   1.2000000e+01   6.0000000e+00   6.0000000e+00             NaN   6.0000000e+00   1.4000000e+01   2.9000000e+01             NaN   2.2000000e+01   3.8000000e+01             NaN             NaN   1.6000000e+01   8.0000000e+00   1.5000000e+01   1.8000000e+01   9.0000000e+00             NaN   1.8000000e+02   1.0000000e+00   2.0000000e+00   3.0000000e+00   1.1000000e+01
   5.0000000e+00   5.0000000e+00   1.2300000e+02             NaN   7.0000000e+00   1.1000000e+01   1.4000000e+01   1.0000000e+00   3.0000000e+00             NaN             NaN   7.2000000e+01   2.7000000e+01   2.0000000e+00   1.0000000e+00   6.0000000e+00   3.0000000e+00   7.0000000e+00   5.0000000e+00   6.0000000e+00   6.0000000e+00   1.4000000e+01   2.0000000e+00   1.0000000e+01   1.7000000e+01   2.1000000e+01   1.2000000e+01             NaN             NaN             NaN   5.0000000e+00   1.0000000e+01   1.0000000e+00             NaN   1.8000000e+01   6.0000000e+00   7.0000000e+00   1.0000000e+00   7.0000000e+00   9.0000000e+00   2.5000000e+01             NaN   3.2000000e+01   7.0000000e+00             NaN             NaN             NaN   7.0000000e+00             NaN   1.7000000e+01   9.0000000e+00             NaN   1.0500000e+02   3.0000000e+00   5.0000000e+00   3.0000000e+00   1.1000000e+01
   3.0000000e+00   4.0000000e+00   1.2100000e+02   2.0000000e+00   1.0000000e+00   1.0000000e+01   1.5000000e+01   2.0000000e+00   2.0000000e+00   4.0000000e+00   1.0000000e+00   4.6000000e+01   3.0000000e+01   2.0000000e+00   3.0000000e+00   5.0000000e+00   2.0000000e+00   8.0000000e+00   8.0000000e+00   1.7000000e+01   3.0000000e+00   1.4000000e+01   6.0000000e+00   1.0000000e+01   1.7000000e+01   1.8000000e+01   2.5000000e+01   1.5000000e+01   1.4000000e+01             NaN   6.0000000e+00   1.0000000e+01   2.0000000e+00             NaN   1.8000000e+01   6.0000000e+00   6.0000000e+00   4.0000000e+00   5.0000000e+00   4.0000000e+00   2.4000000e+01   2.0000000e+00   2.0000000e+01             NaN             NaN             NaN             NaN   6.0000000e+00             NaN   1.6000000e+01   8.0000000e+00             NaN   6.6000000e+01   2.0000000e+00   2.0000000e+00   4.0000000e+00   6.0000000e+00
   2.0000000e+00   4.0000000e+00             NaN   2.0000000e+00             NaN             NaN   1.1000000e+01   1.0000000e+00   2.0000000e+00   1.0000000e+00   3.0000000e+00   3.8000000e+01   3.1000000e+01   2.0000000e+00   4.0000000e+00   6.0000000e+00   5.0000000e+00   6.0000000e+00   1.4000000e+01   1.2000000e+01   4.0000000e+00   1.6000000e+01   5.0000000e+00   6.0000000e+00   1.8000000e+01   1.8000000e+01   1.0000000e+01   2.5000000e+01   5.0000000e+00             NaN   5.0000000e+00   9.0000000e+00   3.0000000e+00             NaN   1.2000000e+01   6.0000000e+00   6.0000000e+00   5.0000000e+00   6.0000000e+00   5.0000000e+00   2.3000000e+01   4.0000000e+00   1.1000000e+01             NaN             NaN             NaN             NaN   8.0000000e+00             NaN   1.4000000e+01   6.0000000e+00             NaN             NaN   3.0000000e+00   4.0000000e+00   4.0000000e+00   1.1000000e+01
   3.0000000e+00   4.0000000e+00             NaN   1.0000000e+00             NaN             NaN   9.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   3.0000000e+00   3.9000000e+01   3.1000000e+01   2.0000000e+00   4.0000000e+00   6.0000000e+00   6.0000000e+00             NaN   1.0000000e+00   9.0000000e+00   4.0000000e+00   1.5000000e+01   4.0000000e+00   7.0000000e+00   2.5000000e+01   1.5000000e+01   6.0000000e+00   2.1000000e+01   6.0000000e+00             NaN   9.0000000e+00   9.0000000e+00   2.0000000e+00             NaN   1.0000000e+01   1.0000000e+00   6.0000000e+00   6.0000000e+00   6.0000000e+00   7.0000000e+00   1.8000000e+01   4.0000000e+00   1.4000000e+01             NaN             NaN             NaN             NaN   4.0000000e+00             NaN   1.0000000e+01   8.0000000e+00   1.2000000e+01             NaN   2.0000000e+00   4.0000000e+00   6.0000000e+00   7.0000000e+00
   3.0000000e+00   4.0000000e+00             NaN   2.0000000e+00             NaN             NaN   7.0000000e+00   1.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   3.8000000e+01   2.9000000e+01   2.0000000e+00   4.0000000e+00   6.0000000e+00   6.0000000e+00             NaN             NaN   8.0000000e+00   4.0000000e+00   1.6000000e+01   4.0000000e+00   3.0000000e+00   1.4000000e+01   1.4000000e+01   2.0000000e+00   1.8000000e+01   6.0000000e+00             NaN   3.0000000e+00   8.0000000e+00   2.0000000e+00             NaN   7.0000000e+00             NaN   6.0000000e+00   3.0000000e+00   5.0000000e+00   5.0000000e+00   1.0000000e+01   4.0000000e+00   1.2000000e+01             NaN             NaN             NaN             NaN   9.0000000e+00             NaN   7.0000000e+00   7.0000000e+00   1.1000000e+01             NaN   4.0000000e+00   3.0000000e+00   7.0000000e+00   5.0000000e+00
   5.0000000e+00   4.0000000e+00             NaN   2.0000000e+00             NaN             NaN   7.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   3.0000000e+00   3.7000000e+01   2.9000000e+01   2.0000000e+00   4.0000000e+00   6.0000000e+00   1.0000000e+00             NaN             NaN             NaN   4.0000000e+00   1.0000000e+00   3.0000000e+00             NaN   8.0000000e+00   1.4000000e+01   2.0000000e+00   1.4000000e+01   6.0000000e+00             NaN             NaN   1.3000000e+01   2.0000000e+00             NaN   4.0000000e+00             NaN   2.0000000e+00             NaN   6.0000000e+00             NaN   1.3000000e+01   4.0000000e+00   2.5000000e+01             NaN             NaN             NaN             NaN   8.0000000e+00             NaN   6.0000000e+00   5.0000000e+00   5.0000000e+00             NaN   3.0000000e+00   3.0000000e+00   6.0000000e+00   8.0000000e+00
   6.0000000e+00   4.0000000e+00             NaN   1.0000000e+00             NaN             NaN   6.0000000e+00   1.0000000e+00   1.0000000e+00   3.0000000e+00   3.0000000e+00   3.7000000e+01   2.7000000e+01   2.0000000e+00             NaN   5.0000000e+00             NaN             NaN             NaN             NaN   1.0000000e+00             NaN   2.0000000e+00             NaN   8.0000000e+00   8.0000000e+00   1.0000000e+00   1.5000000e+01   4.0000000e+00             NaN             NaN   1.0000000e+01   3.0000000e+00             NaN             NaN             NaN             NaN             NaN   6.0000000e+00             NaN   1.3000000e+01   3.0000000e+00   2.0000000e+01             NaN             NaN             NaN             NaN   9.0000000e+00             NaN   6.0000000e+00   6.0000000e+00   6.0000000e+00             NaN   3.0000000e+00   4.0000000e+00   7.0000000e+00   5.0000000e+00
   3.0000000e+00   2.0000000e+00             NaN   1.0000000e+00             NaN             NaN   5.0000000e+00   2.0000000e+00             NaN   1.0000000e+00   1.0000000e+00   3.7000000e+01   2.3000000e+01             NaN             NaN   5.0000000e+00             NaN             NaN             NaN             NaN             NaN             NaN   1.0000000e+00             NaN   7.0000000e+00   2.0000000e+00   2.0000000e+00   1.4000000e+01   6.0000000e+00             NaN             NaN   9.0000000e+00   2.0000000e+00             NaN             NaN             NaN             NaN             NaN   1.0000000e+00             NaN   1.3000000e+01   4.0000000e+00   1.3000000e+01             NaN             NaN             NaN             NaN   9.0000000e+00             NaN   2.0000000e+00   6.0000000e+00   4.0000000e+00             NaN   4.0000000e+00   4.0000000e+00   8.0000000e+00             NaN
